company_id,fiscal_year,province,region,ateco_sector,legal_form,years_in_business,total_fixed_assets,current_assets,total_assets,shareholders_equity,total_debt,short_term_debt,long_term_debt,production_value,production_costs,operating_income,financial_income,financial_expenses,net_profit_loss,roe,roi,leverage,current_ratio,quick_ratio,debt_to_assets,profit_margin,bankruptcy_next_year,financial_health_class,revenue_change
COMP_01690,2018,MI,Lombardia,43,SRL,52,1341017079.18,1654606726.89,2995623806.07,1605157620.04,1390466186.03,655380818.66,735085367.37,5216480094.35,4783906766.5,432573327.86,2066206.87,58640946.58,373932381.28,0.233,0.1444,0.8662,2.5246,1.5148,0.4642,0.0717,0,A,
COMP_01690,2019,MI,Lombardia,43,SRL,53,207685721.99,225448015.57,433133737.56,217417548.98,215716188.58,134666598.72,81049589.86,445679050.49,411401435.33,34277615.16,1783925.22,9068303.58,25209311.57,0.1159,0.0791,0.9922,1.6741,1.0045,0.498,0.0566,0,A,-91.46
COMP_01690,2020,MI,Lombardia,43,SRL,54,290370619.81,176315617.05,466686236.86,196349407.32,270336829.54,188600486.58,81736342.96,731177408.82,650354803.64,80822605.18,332772.88,12242528.46,68580076.72,0.3493,0.1732,1.3768,0.9349,0.5609,0.5793,0.0938,0,C,64.06
COMP_01690,2021,MI,Lombardia,43,SRL,55,79330672.75,76656139.07,155986811.82,71082428.73,84904383.09,40342689.57,44561693.53,198728859.91,190052687.64,8676172.27,286474.09,1988697.34,6687474.94,0.0941,0.0556,1.1944,1.9001,1.1401,0.5443,0.0337,0,B,-72.82
COMP_01691,2018,PA,Sicilia,43,SAS,51,207720267.35,248408002.47,456128269.82,195164066.14,260964203.69,146563760.18,114400443.51,456414017.71,409963920.48,46450097.23,1043647.57,7767243.86,38682853.37,0.1982,0.1018,1.3372,1.6949,1.0169,0.5721,0.0848,0,B,
COMP_01691,2019,PA,Sicilia,43,SAS,52,39211948.1,23935049.62,63146997.72,21755755.71,41391242.01,22528003.37,18863238.63,85960575.77,74454170.05,11506405.73,129406.34,1303398.56,10203007.17,0.469,0.1822,1.9025,1.0625,0.6375,0.6555,0.1187,0,B,-81.17
COMP_01691,2020,PA,Sicilia,43,SAS,53,74576271.49,49949826.78,124526098.26,17210420.26,107315678.01,62680325.97,44635352.03,116902408.49,111378828.37,5523580.12,578907.3,2405771.63,3117808.49,0.1812,0.0444,6.2355,0.7969,0.4781,0.8618,0.0267,0,D,36.0
COMP_01691,2021,PA,Sicilia,43,SAS,54,99798477.31,141544018.07,241342495.38,74661101.15,166681394.23,84244194.05,82437200.18,461599802.96,410975854.56,50623948.41,530519.21,6342062.92,44281885.49,0.5931,0.2098,2.2325,1.6802,1.0081,0.6906,0.0959,0,B,294.86
COMP_01692,2018,NA,Campania,43,SRL,12,451407369.29,360957355.42,812364724.71,244646683.28,567718041.43,305342789.49,262375251.94,490873420.96,421996938.78,68876482.18,2646903.76,22739987.58,46136494.6,0.1886,0.0848,2.3206,1.1821,0.7093,0.6988,0.094,0,B,
COMP_01692,2019,NA,Campania,43,SRL,13,74314148.77,35806921.35,110121070.12,39713268.13,70407801.99,39879955.2,30527846.79,136574061.97,121335858.9,15238203.07,319307.73,3481824.77,11756378.3,0.296,0.1384,1.7729,0.8979,0.5387,0.6394,0.0861,0,C,-72.18
COMP_01692,2020,NA,Campania,43,SRL,14,164532113.4,118220353.08,282752466.48,73575947.75,209176518.73,140433524.48,68742994.25,236265952.74,212210600.25,24055352.48,1202673.31,6566078.9,17489273.58,0.2377,0.0851,2.843,0.8418,0.5051,0.7398,0.074,0,C,72.99
COMP_01692,2021,NA,Campania,43,SRL,15,325232614.79,226242029.62,551474644.41,199261658.45,352212985.96,197344746.21,154868239.75,536935402.01,482894588.49,54040813.52,1878845.85,11619050.15,42421763.38,0.2129,0.098,1.7676,1.1464,0.6879,0.6387,0.079,0,B,127.26
COMP_01693,2018,RM,Lazio,46,SRL,32,209094365.24,831225479.99,1040319845.23,288898910.59,751420934.63,490175344.36,261245590.27,3374866770.54,3096693186.98,278173583.57,3577850.38,27524072.5,250649511.07,0.8676,0.2674,2.601,1.6958,1.0175,0.7223,0.0743,0,C,
COMP_01693,2019,RM,Lazio,46,SRL,33,64685437.32,167382951.77,232068389.09,104753281.24,127315107.86,82308967.08,45006140.78,876640278.49,851063801.14,25576477.35,110493.04,2907215.93,22669261.42,0.2164,0.1102,1.2154,2.0336,1.2202,0.5486,0.0259,0,B,-74.02
COMP_01693,2020,RM,Lazio,46,SRL,34,323950048.73,641199267.48,965149316.22,409836169.0,555313147.22,316730690.06,238582457.16,3474119418.55,3033115817.62,441003600.93,2928416.15,26797150.73,414206450.2,1.0107,0.4569,1.355,2.0244,1.2147,0.5754,0.1192,0,B,296.3
COMP_01693,2021,RM,Lazio,46,SRL,35,235964911.22,1155869852.11,1391834763.33,472000264.43,919834498.9,528904774.74,390929724.15,4515316017.88,4293262238.23,222053779.65,6093836.93,40720932.66,181332846.99,0.3842,0.1595,1.9488,2.1854,1.3112,0.6609,0.0402,0,B,29.97
COMP_01694,2018,NA,Campania,46,SNC,9,7645509.06,34838347.27,42483856.33,15085704.36,27398151.97,15212669.53,12185482.44,65386741.51,56490139.5,8896602.02,141064.55,1306373.13,7590228.89,0.5031,0.2094,1.8162,2.2901,1.3741,0.6449,0.1161,0,B,
COMP_01694,2019,NA,Campania,46,SNC,10,15972267.41,53735679.88,69707947.29,21884490.47,47823456.82,29524891.75,18298565.07,204771892.37,181206087.18,23565805.19,118330.27,1271299.22,22294505.97,1.0187,0.3381,2.1853,1.82,1.092,0.6861,0.1089,0,B,213.17
COMP_01694,2020,NA,Campania,46,SNC,11,9258040.36,28614113.09,37872153.45,20620961.21,17251192.24,9985837.99,7265354.25,95654497.4,90369345.08,5285152.33,103505.95,643824.74,4641327.59,0.2251,0.1396,0.8366,2.8655,1.7193,0.4555,0.0485,0,B,-53.29
COMP_01694,2021,NA,Campania,46,SNC,12,32045071.88,131778000.82,163823072.71,48620302.98,115202769.72,77519614.21,37683155.51,654404179.56,597736836.21,56667343.35,344430.99,4817077.66,51850265.69,1.0664,0.3459,2.3694,1.6999,1.02,0.7032,0.0792,0,C,584.13
COMP_01695,2018,RM,Lazio,68,SRL,31,241773856.36,258021559.13,499795415.5,181981923.69,317813491.81,186397590.82,131415900.99,116587030.7,102633340.32,13953690.38,1749272.33,6556099.65,7397590.73,0.0407,0.0279,1.7464,1.3843,0.8306,0.6359,0.0635,0,B,
COMP_01695,2019,RM,Lazio,68,SRL,32,441018769.23,395065564.59,836084333.81,255686950.78,580397383.04,346371779.65,234025603.38,276475533.44,236751448.63,39724084.81,3989254.49,22310968.84,17413115.97,0.0681,0.0475,2.27,1.1406,0.6843,0.6942,0.063,0,B,137.14
COMP_01695,2020,RM,Lazio,68,SRL,33,2102241181.78,947151354.61,3049392536.38,652716195.17,2396676341.21,1556881227.75,839795113.46,1517061849.15,1401425622.86,115636226.3,6980603.1,76635222.67,39001003.62,0.0598,0.0379,3.6719,0.6084,0.365,0.786,0.0257,0,D,448.71
COMP_01695,2021,RM,Lazio,68,SRL,34,100764445.39,46477766.82,147242212.21,73383177.3,73859034.91,32430155.28,41428879.63,73109901.7,62103323.42,11006578.28,624511.75,2262325.56,8744252.72,0.1192,0.0748,1.0065,1.4332,0.8599,0.5016,0.1196,0,B,-95.18
COMP_01696,2018,RM,Lazio,46,SRL,57,74943729.33,300150687.65,375094416.98,48872925.26,326221491.72,175743608.42,150477883.31,1262449258.12,1245980255.42,16469002.7,1774566.65,12477159.45,3991843.26,0.0817,0.0439,6.6749,1.7079,1.0247,0.8697,0.0032,0,D,
COMP_01696,2019,RM,Lazio,46,SRL,58,64177892.94,169984782.61,234162675.54,112511758.86,121650916.68,78845919.61,42804997.08,481207032.99,455503382.81,25703650.18,292906.86,3808747.86,21894902.32,0.1946,0.1098,1.0812,2.1559,1.2935,0.5195,0.0455,0,B,-61.88
COMP_01696,2020,RM,Lazio,46,SRL,59,495331659.6,1095304711.78,1590636371.38,470903472.86,1119732898.52,584728161.45,535004737.07,5275716594.33,4768584263.82,507132330.51,5252347.1,30415656.92,476716673.59,1.0123,0.3188,2.3778,1.8732,1.1239,0.704,0.0904,0,C,996.35
COMP_01696,2021,RM,Lazio,46,SRL,60,18780790.76,55452318.11,74233108.86,26084481.54,48148627.32,26940647.01,21207980.31,267384384.45,256897729.43,10486655.01,235310.41,1559467.7,8927187.31,0.3422,0.1413,1.8459,2.0583,1.235,0.6486,0.0334,0,B,-94.93
COMP_01697,2018,RM,Lazio,46,SRL,68,102957524.67,313886563.38,416844088.06,117310219.66,299533868.4,209067482.7,90466385.7,1565103918.03,1598473697.42,-33369779.38,295099.29,7411087.19,-40780866.58,-0.3476,-0.0801,2.5533,1.5014,0.9008,0.7186,-0.0261,0,D,
COMP_01697,2019,RM,Lazio,46,SRL,69,24124872.75,110690119.23,134814991.98,54915592.3,79899399.68,36829742.5,43069657.19,204286691.34,183594613.81,20692077.52,496839.39,2385527.52,18306550.0,0.3334,0.1535,1.4549,3.0055,1.8033,0.5927,0.0896,0,B,-86.95
COMP_01697,2020,RM,Lazio,46,SRL,70,88140658.57,174921391.03,263062049.6,79792599.51,183269450.09,110289264.81,72980185.28,443896865.79,408445897.18,35450968.61,267225.71,6011644.29,29439324.32,0.3689,0.1348,2.2968,1.586,0.9516,0.6967,0.0663,0,B,117.29
COMP_01697,2021,RM,Lazio,46,SRL,71,68737694.75,275189088.52,343926783.27,106167985.46,237758797.81,144100746.83,93658050.98,564386522.25,543502629.68,20883892.57,938520.11,5996847.27,14887045.31,0.1402,0.0607,2.2395,1.9097,1.1458,0.6913,0.0264,0,B,27.14
COMP_01698,2018,CT,Sicilia,25,SRL,11,113435274.95,200458867.93,313894142.88,97422450.69,216471692.19,147073472.74,69398219.45,432049347.87,392735775.98,39313571.89,574405.39,10676769.61,28636802.28,0.2939,0.1252,2.222,1.363,0.8178,0.6896,0.0663,0,B,
COMP_01698,2019,CT,Sicilia,25,SRL,12,472918391.66,1163260932.41,1636179324.08,214617778.34,1421561545.74,762987349.36,658574196.38,2018918838.61,1985992291.99,32926546.62,1378413.61,37786202.38,-4859655.76,-0.0226,0.0201,6.6237,1.5246,0.9148,0.8688,-0.0024,0,D,367.29
COMP_01698,2020,CT,Sicilia,25,SRL,13,98797369.25,147595324.9,246392694.15,85337370.75,161055323.4,73944762.22,87110561.18,450574719.62,429368595.51,21206124.11,751777.45,6042152.85,15163971.25,0.1777,0.0861,1.8873,1.996,1.1976,0.6537,0.0337,0,B,-77.68
COMP_01698,2021,CT,Sicilia,25,SRL,14,273228978.93,282660680.33,555889659.26,233842389.46,322047269.79,169179093.31,152868176.48,580103613.9,551596334.58,28507279.32,2166021.83,8248926.41,20258352.91,0.0866,0.0513,1.3772,1.6708,1.0025,0.5793,0.0349,0,B,28.75
COMP_01699,2018,PA,Sicilia,82,SRL,66,195763110.44,392196901.58,587960012.02,167453408.56,420506603.45,180920471.98,239586131.48,585218994.6,531332439.79,53886554.82,1576802.31,20633178.95,33253375.87,0.1986,0.0917,2.5112,2.1678,1.3007,0.7152,0.0568,0,C,
COMP_01699,2019,PA,Sicilia,82,SRL,67,83866423.72,204626903.09,288493326.81,104585461.94,183907864.87,124183951.54,59723913.32,291846800.67,259898734.47,31948066.2,725056.05,8729464.08,23218602.13,0.222,0.1107,1.7584,1.6478,0.9887,0.6375,0.0796,0,B,-50.13
COMP_01699,2020,PA,Sicilia,82,SRL,68,93538392.08,147460666.37,240999058.45,80515385.48,160483672.98,84336654.32,76147018.66,430526631.81,399479825.97,31046805.84,139787.28,5226401.54,25820404.3,0.3207,0.1288,1.9932,1.7485,1.0491,0.6659,0.06,0,B,47.52
COMP_01699,2021,PA,Sicilia,82,SRL,69,170236656.89,173768439.33,344005096.23,179392448.21,164612648.01,96527804.72,68084843.29,549701040.92,521642537.01,28058503.92,947700.66,4003475.43,24055028.49,0.1341,0.0816,0.9176,1.8002,1.0801,0.4785,0.0438,0,B,27.68
COMP_01700,2018,CT,Sicilia,41,SAPA,6,17098965.45,8772993.86,25871959.31,7171134.87,18700824.44,7854754.78,10846069.66,42639882.18,40870590.8,1769291.37,43934.24,787151.3,982140.07,0.137,0.0684,2.6078,1.1169,0.6701,0.7228,0.023,0,C,
COMP_01700,2019,CT,Sicilia,41,SAPA,7,242114493.9,120892964.18,363007458.08,163866840.06,199140618.02,107037106.65,92103511.37,655034713.92,636252432.3,18782281.61,791208.44,5622754.82,13159526.79,0.0803,0.0517,1.2153,1.1294,0.6777,0.5486,0.0201,0,B,1436.2
COMP_01700,2020,CT,Sicilia,41,SAPA,8,26767105.91,11543918.76,38311024.67,16928118.83,21382905.84,11000698.88,10382206.97,61865537.99,53719946.32,8145591.67,67366.34,819771.81,7325819.86,0.4328,0.2126,1.2632,1.0494,0.6296,0.5581,0.1184,0,B,-90.56
COMP_01700,2021,CT,Sicilia,41,SAPA,9,1418905669.5,647637649.9,2066543319.4,787310756.35,1279232563.05,632092493.35,647140069.7,3076326831.37,2799125518.85,277201312.52,3128206.51,40833163.09,236368149.44,0.3002,0.1341,1.6248,1.0246,0.6148,0.619,0.0768,0,B,4872.6
COMP_01701,2018,TO,Piemonte,10,SPA,48,3230814910.24,9521870970.28,12752685880.52,6123032328.54,6629653551.98,2978173973.74,3651479578.23,23542062607.28,21815925937.57,1726136669.71,52150222.34,166836360.08,1559300309.63,0.2547,0.1354,1.0827,3.1972,1.9183,0.5199,0.0662,0,B,
COMP_01701,2019,TO,Piemonte,10,SPA,49,4235952628.67,7577694826.48,11813647455.15,4818663699.98,6994983755.17,3083680865.1,3911302890.07,19000673176.32,17724076516.18,1276596660.14,34369508.02,210167213.23,1066429446.91,0.2213,0.1081,1.4516,2.4574,1.4744,0.5921,0.0561,0,B,-19.29
COMP_01701,2020,TO,Piemonte,10,SPA,50,190188649.19,552625944.47,742814593.66,196620089.03,546194504.63,234212631.03,311981873.6,1325571968.31,1164290064.87,161281903.45,170394.91,21384648.73,139897254.72,0.7115,0.2171,2.7779,2.3595,1.4157,0.7353,0.1055,0,C,-93.02
COMP_01701,2021,TO,Piemonte,10,SPA,51,838614065.6,1460913115.5,2299527181.1,917804479.76,1381722701.34,749111304.88,632611396.47,3035263157.54,2888412836.05,146850321.5,33317.11,61402325.59,85447995.91,0.0931,0.0639,1.5055,1.9502,1.1701,0.6009,0.0282,0,B,128.98
COMP_01702,2018,MI,Lombardia,47,SRL,46,125965441.7,245591438.21,371556879.92,189987058.49,181569821.42,96440503.3,85129318.12,855270113.46,780870299.75,74399813.71,360868.06,7787357.2,66612456.51,0.3506,0.2002,0.9557,2.5466,1.5279,0.4887,0.0779,0,A,
COMP_01702,2019,MI,Lombardia,47,SRL,47,191863755.62,546163293.42,738027049.04,257337002.53,480690046.51,273233872.91,207456173.59,2730834884.05,2563596823.9,167238060.15,231263.34,22379727.85,144858332.3,0.5629,0.2266,1.8679,1.9989,1.1993,0.6513,0.053,0,B,219.3
COMP_01702,2020,MI,Lombardia,47,SRL,48,21598235.71,81947081.52,103545317.23,54786550.42,48758766.81,20193184.25,28565582.55,160163966.78,141937387.74,18226579.05,80297.3,2057078.26,16169500.79,0.2951,0.176,0.89,4.0582,2.4349,0.4709,0.101,0,A,-94.13
COMP_01702,2021,MI,Lombardia,47,SRL,49,83066505.89,206480454.89,289546960.78,109610827.98,179936132.8,102243800.34,77692332.46,1006917081.52,919157403.03,87759678.48,877559.13,4106701.63,83652976.86,0.7632,0.3031,1.6416,2.0195,1.2117,0.6214,0.0831,0,B,528.68
COMP_01703,2018,PA,Sicilia,47,SRL,60,82978008.93,218604406.54,301582415.47,131140168.73,170442246.75,115449051.31,54993195.44,941383523.89,887354453.97,54029069.93,734042.99,3892232.13,50136837.79,0.3823,0.1792,1.2997,1.8935,1.1361,0.5652,0.0533,0,B,
COMP_01703,2019,PA,Sicilia,47,SRL,61,895333846.51,3082700085.08,3978033931.59,2137478793.16,1840555138.43,1074676937.68,765878200.75,8177632087.54,7940552161.58,237079925.96,14845136.24,68294255.14,168785670.83,0.079,0.0596,0.8611,2.8685,1.7211,0.4627,0.0206,0,B,768.68
COMP_01703,2020,PA,Sicilia,47,SRL,62,1265568932.58,3937049643.8,5202618576.38,1531752800.2,3670865776.17,2012699662.23,1658166113.94,18905574472.53,19190021523.34,-284447050.81,9193024.43,123195329.81,-407642380.62,-0.2661,-0.0547,2.3965,1.9561,1.1737,0.7056,-0.0216,0,D,131.19
COMP_01703,2021,PA,Sicilia,47,SRL,63,6312349.82,16866422.95,23178772.77,4851256.72,18327516.05,9824295.0,8503221.05,40626106.98,39865335.61,760771.36,31784.2,900475.09,-139703.72,-0.0288,0.0328,3.7779,1.7168,1.0301,0.7907,-0.0034,0,C,-99.79
COMP_01704,2018,TO,Piemonte,45,SRL,14,28414366.65,71822536.77,100236903.42,17890447.44,82346455.97,41394232.19,40952223.79,180951630.75,180419976.76,531654.0,204774.46,2672692.04,-2141038.04,-0.1197,0.0053,4.6028,1.7351,1.0411,0.8215,-0.0118,0,D,
COMP_01704,2019,TO,Piemonte,45,SRL,15,286922350.68,337368669.09,624291019.76,191118103.16,433172916.6,282357605.81,150815310.79,986514849.79,917392146.27,69122703.51,2075848.07,20299163.56,48823539.96,0.2555,0.1107,2.2665,1.1948,0.7169,0.6939,0.0495,0,B,445.18
COMP_01704,2020,TO,Piemonte,45,SRL,16,417168227.85,561849096.59,979017324.44,246732811.91,732284512.53,363962617.97,368321894.56,1651975418.85,1444804367.6,207171051.25,3579314.45,32224599.6,174946451.65,0.7091,0.2116,2.9679,1.5437,0.9262,0.748,0.1059,0,C,67.46
COMP_01704,2021,TO,Piemonte,45,SRL,17,187980152.04,202832110.06,390812262.1,122417604.79,268394657.3,127107193.98,141287463.33,629390536.56,560574617.04,68815919.52,146651.05,8654557.56,60161361.97,0.4914,0.1761,2.1925,1.5958,0.9575,0.6868,0.0956,0,B,-61.9
COMP_01705,2018,RM,Lazio,45,SRL,50,287293122.62,392155349.89,679448472.51,238774578.43,440673894.09,183835159.02,256838735.07,940347822.02,830488240.64,109859581.38,2109992.73,18634138.76,91225442.62,0.3821,0.1617,1.8456,2.1332,1.2799,0.6486,0.097,0,B,
COMP_01705,2019,RM,Lazio,45,SRL,51,250427086.56,703645548.07,954072634.64,450337471.48,503735163.16,209156894.32,294578268.84,1602911504.18,1406403480.81,196508023.37,1662689.8,22603211.46,173904811.91,0.3862,0.206,1.1186,3.3642,2.0185,0.528,0.1085,0,B,70.46
COMP_01705,2020,RM,Lazio,45,SRL,52,62550214.64,102227683.12,164777897.75,59941452.42,104836445.34,60248888.92,44587556.42,169211486.16,160199639.29,9011846.87,139615.23,2610454.07,6401392.8,0.1068,0.0547,1.749,1.6968,1.0181,0.6362,0.0378,0,B,-89.44
COMP_01705,2021,RM,Lazio,45,SRL,53,84070171.37,252177595.22,336247766.59,114715711.6,221532055.0,154813455.25,66718599.75,548311199.57,504441806.93,43869392.64,765931.07,5277055.28,38592337.36,0.3364,0.1305,1.9311,1.6289,0.9773,0.6588,0.0704,0,B,224.04
COMP_01706,2018,FI,Toscana,62,SRL,7,1238085647.87,2173718956.8,3411804604.67,1605176362.4,1806628242.26,726269527.92,1080358714.35,4882206176.83,4464021993.15,418184183.69,10295727.01,64018895.92,354165287.77,0.2206,0.1226,1.1255,2.993,1.7958,0.5295,0.0725,0,B,
COMP_01706,2019,FI,Toscana,62,SRL,8,163133987.4,250702470.39,413836457.79,226381355.32,187455102.47,110257831.76,77197270.7,347425698.29,305654658.91,41771039.38,2059578.19,6853028.52,34918010.86,0.1542,0.1009,0.8281,2.2738,1.3643,0.453,0.1005,0,A,-92.88
COMP_01706,2020,FI,Toscana,62,SRL,9,283875696.36,285351486.8,569227183.15,294424003.06,274803180.1,124937222.53,149865957.57,937686245.35,865660452.02,72025793.33,1616113.64,6565910.75,65459882.58,0.2223,0.1265,0.9334,2.284,1.3704,0.4828,0.0698,0,A,169.9
COMP_01706,2021,FI,Toscana,62,SRL,10,88827818.76,107592298.72,196420117.48,46444614.39,149975503.09,99510145.07,50465358.02,168965629.0,160608279.4,8357349.6,223739.59,6886318.19,1471031.41,0.0317,0.0425,3.2291,1.0812,0.6487,0.7635,0.0087,0,C,-81.98
COMP_01707,2018,MI,Lombardia,41,SPA,30,60242960.04,33718372.57,93961332.61,37432906.76,56528425.85,27137642.78,29390783.06,113616669.59,104718162.51,8898507.08,197503.74,1631124.28,7267382.8,0.1941,0.0947,1.5101,1.2425,0.7455,0.6016,0.064,0,B,
COMP_01707,2019,MI,Lombardia,41,SPA,31,2900866102.39,3433501783.09,6334367885.48,1633526528.53,4700841356.94,2255985102.19,2444856254.76,9088368460.56,8660445647.7,427922812.86,3864810.8,201939618.43,225983194.43,0.1383,0.0676,2.8777,1.522,0.9132,0.7421,0.0249,0,C,7899.15
COMP_01707,2020,MI,Lombardia,41,SPA,32,6716027110.3,4252467991.24,10968495101.54,3406877296.15,7561617805.38,3252726553.82,4308891251.57,8854139187.15,7481281687.06,1372857500.09,47051577.19,342930641.75,1029926858.34,0.3023,0.1252,2.2195,1.3074,0.7844,0.6894,0.1163,0,B,-2.58
COMP_01707,2021,MI,Lombardia,41,SPA,33,1279252504.34,687944985.47,1967197489.8,740695342.07,1226502147.73,688518983.49,537983164.24,2780678159.68,2596025031.15,184653128.53,4871125.47,25778770.0,158874358.54,0.2145,0.0939,1.6559,0.9992,0.5995,0.6235,0.0571,0,C,-68.59
COMP_01708,2018,BO,Emilia-Romagna,62,SRL,42,32734723.37,61431305.1,94166028.47,49125389.79,45040638.68,30709714.12,14330924.55,116012551.48,112519330.9,3493220.58,286751.29,944676.43,2548544.15,0.0519,0.0371,0.9169,2.0004,1.2002,0.4783,0.022,0,B,
COMP_01708,2019,BO,Emilia-Romagna,62,SRL,43,287831884.23,337331146.48,625163030.71,313866774.53,311296256.17,155100383.25,156195872.92,719675501.13,674794947.36,44880553.76,1037963.63,7669453.47,37211100.29,0.1186,0.0718,0.9918,2.1749,1.305,0.4979,0.0517,0,A,520.34
COMP_01708,2020,BO,Emilia-Romagna,62,SRL,44,290084033.5,298596200.38,588680233.88,173745715.67,414934518.22,248382504.17,166552014.05,1150127790.53,1084599829.75,65527960.78,872666.91,18755582.3,46772378.48,0.2692,0.1113,2.3882,1.2022,0.7213,0.7049,0.0407,0,C,59.81
COMP_01708,2021,BO,Emilia-Romagna,62,SRL,45,313282706.03,345932284.44,659214990.47,278277316.41,380937674.07,260380592.95,120557081.12,688899630.26,633235629.71,55664000.55,3259105.1,7878332.5,47785668.05,0.1717,0.0844,1.3689,1.3286,0.7971,0.5779,0.0694,0,B,-40.1
COMP_01709,2018,FI,Toscana,47,SPA,23,1246335732.14,5382259007.13,6628594739.27,3324721646.45,3303873092.82,1656099611.52,1647773481.3,20874576183.34,19996803616.36,877772566.98,31846524.48,145469053.52,732303513.46,0.2203,0.1324,0.9937,3.25,1.95,0.4984,0.0351,0,B,
COMP_01709,2019,FI,Toscana,47,SPA,24,52341488.68,241378837.12,293720325.8,95083170.93,198637154.87,116498683.74,82138471.13,760645617.29,702320088.6,58325528.7,1165256.47,6799070.3,51526458.39,0.5419,0.1986,2.0891,2.0719,1.2432,0.6763,0.0677,0,B,-96.36
COMP_01709,2020,FI,Toscana,47,SPA,25,595429769.79,3301603690.49,3897033460.27,2047760056.18,1849273404.09,955201419.72,894071984.37,8191724369.32,7168197463.67,1023526905.64,6255709.93,43783085.15,979743820.49,0.4784,0.2626,0.9031,3.4564,2.0739,0.4745,0.1196,0,A,976.94
COMP_01709,2021,FI,Toscana,47,SPA,26,2139909229.71,8651209739.43,10791118969.14,4016729022.35,6774389946.79,2814730707.71,3959659239.08,28441839658.61,27671704215.75,770135442.87,38584371.32,199888089.1,570247353.77,0.142,0.0714,1.6865,3.0735,1.8441,0.6278,0.02,0,B,247.2
COMP_01710,2018,MI,Lombardia,45,SRL,35,722468564.4,1922166880.72,2644635445.13,1140060261.63,1504575183.5,1036763421.06,467811762.44,3175931864.31,2802376773.89,373555090.42,3102864.95,51316617.51,322238472.9,0.2827,0.1413,1.3197,1.854,1.1124,0.5689,0.1015,0,B,
COMP_01710,2019,MI,Lombardia,45,SRL,36,21921498.95,42880771.05,64802270.01,23823142.94,40979127.07,26955544.63,14023582.44,66777127.38,58427516.31,8349611.07,41601.46,836171.04,7513440.03,0.3154,0.1288,1.7201,1.5908,0.9545,0.6324,0.1125,0,B,-97.9
COMP_01710,2020,MI,Lombardia,45,SRL,37,124565261.33,157308303.66,281873564.99,35208951.0,246664613.99,141147283.97,105517330.02,476095091.99,470741033.63,5354058.36,1180267.03,5657995.64,-303937.28,-0.0086,0.019,7.0057,1.1145,0.6687,0.8751,-0.0006,0,D,612.96
COMP_01710,2021,MI,Lombardia,45,SRL,38,142207359.32,411180700.4,553388059.73,240909604.14,312478455.59,164399507.2,148078948.39,668581348.13,594739469.83,73841878.3,2052095.48,6687315.16,67154563.14,0.2788,0.1334,1.2971,2.5011,1.5007,0.5647,0.1004,0,B,40.43
COMP_01711,2018,RM,Lazio,46,SRL,36,176180621.24,892634041.09,1068814662.33,538186675.99,530627986.33,233980551.26,296647435.07,3170283681.87,2980888756.13,189394925.74,255558.28,20239122.58,169155803.17,0.3143,0.1772,0.986,3.815,2.289,0.4965,0.0534,0,A,
COMP_01711,2019,RM,Lazio,46,SRL,37,35197766.95,108992131.84,144189898.78,63135423.75,81054475.04,47444548.51,33609926.53,446893480.54,427482151.62,19411328.91,331439.49,3549814.08,15861514.84,0.2512,0.1346,1.2838,2.2973,1.3784,0.5621,0.0355,0,B,-85.9
COMP_01711,2020,RM,Lazio,46,SRL,38,704038616.35,1393184980.58,2097223596.92,589281075.32,1507942521.6,764243142.86,743699378.74,5929736411.24,5689259529.99,240476881.25,515801.05,41882327.53,198594553.72,0.337,0.1147,2.559,1.823,1.0938,0.719,0.0335,0,C,1226.88
COMP_01711,2021,RM,Lazio,46,SRL,39,50671065.01,189784260.91,240455325.92,89555033.01,150900292.91,75868338.03,75031954.89,371658477.77,350146707.07,21511770.7,6961.22,3385375.44,18126395.26,0.2024,0.0895,1.685,2.5015,1.5009,0.6276,0.0488,0,B,-93.73
COMP_01712,2018,PD,Veneto,41,SRL,19,69528309.11,74422976.3,143951285.41,71315963.22,72635322.19,29125488.12,43509834.07,205814538.38,188836592.9,16977945.48,380727.55,3023200.59,13954744.88,0.1957,0.1179,1.0185,2.5553,1.5332,0.5046,0.0678,0,B,
COMP_01712,2019,PD,Veneto,41,SRL,20,767497953.07,335472578.4,1102970531.47,506698901.94,596271629.52,382839749.79,213431879.73,1314248436.23,1142108058.98,172140377.25,1908845.19,19947208.11,152193169.14,0.3004,0.1561,1.1768,0.8763,0.5258,0.5406,0.1158,0,C,538.56
COMP_01712,2020,PD,Veneto,41,SRL,21,2888631328.58,2740911518.69,5629542847.27,2024844222.62,3604698624.64,2043543584.81,1561155039.83,10072516830.14,9376763387.42,695753442.73,4587286.64,161797372.44,533956070.29,0.2637,0.1236,1.7802,1.3413,0.8048,0.6403,0.053,0,B,666.41
COMP_01712,2021,PD,Veneto,41,SRL,22,48805731.03,40694931.05,89500662.08,22710091.59,66790570.49,32261062.64,34529507.85,172428268.33,152425299.3,20002969.03,359941.88,1393343.51,18609625.51,0.8194,0.2235,2.941,1.2614,0.7569,0.7463,0.1079,0,C,-98.29
COMP_01713,2018,TO,Piemonte,56,SRL,49,114836063.87,171969497.49,286805561.37,104991008.06,181814553.31,101390490.38,80424062.93,820092410.72,789231820.7,30860590.02,754803.81,5843415.74,25017174.28,0.2383,0.1076,1.7317,1.6961,1.0177,0.6339,0.0305,0,B,
